disruption_freq,duration,traffic,order_drop,activity,claims,disruption_traffic_interaction,exposure_index,resilience_gap,rolling_disruption_3h,traffic_lag_1,previous_risk_score,risk_trend_1h,risk_score,risk_category
0.7465012542763266,0.8341682002111297,0.75808964514301,0.8403880605049802,0.22497250006330663,0.7389861600933259,0.5659148709531524,0.7961289226770698,0.7750274999366934,0.6175794534223301,0.7231999967547856,1.0,0.5456544699338438,1.0,HIGH
0.2830272298132701,0.16655841058247503,0.22229067483860368,0.25791341622972097,0.8169535001956696,0.1835471553921724,0.06291431391289239,0.19442454271053936,0.1830464998043304,0.2839005500395057,0.28802643968779806,0.49326815399377033,0.48659085096229043,0.39440508800639507,MEDIUM
0.22657982312039662,0.24046190220952907,0.17353558881480854,0.1774242797043407,0.7692593726348477,0.10149903747367436,0.0393196630187532,0.2069987455121688,0.23074062736515233,0.40282848748019445,0.48440420778702675,0.804529367434888,0.384951676897617,0.4461492840815304,MEDIUM
0.16341645071415328,0.14425400556602314,0.15917724638183395,0.23606681424903764,0.8513797026972431,0.20257134917422906,0.0260121806381716,0.15171562597392854,0.14862029730275694,0.1989918861017069,0.10933851415799753,0.3696534870933532,0.4992951158285012,0.3090746385283997,LOW
0.40999483902539796,0.31762405380175496,0.501200342287196,0.44665505894774876,0.6219688452528073,0.3502735267697704,0.20548955365551327,0.4094121980444755,0.37803115474719273,0.4527983078557076,0.3639884463751246,0.6610157723760827,0.5146013385333214,0.6162937185821392,MEDIUM
0.23817130143962306,0.1928492433311934,0.2795379556831808,0.2826505509708814,0.7920175884540152,0.27558014892136806,0.06657791870683484,0.2361935995071871,0.20798241154598485,0.35790323508385863,0.3109097520390558,0.394498169802125,0.45780606063555435,0.4071170779257168,MEDIUM
0.23648704785436642,0.11700514531775941,0.18751148361157793,0.12586114717415536,0.9044491262731175,0.11878147437524926,0.044344037198094474,0.15225831446466867,0.09555087372688253,0.34903815653605363,0.3026611071139923,0.5345435460514784,0.443204742695011,0.3339888202574323,LOW
0.4171678036421293,0.32435981934631697,0.5072854717579545,0.40537472095126886,0.7172362844971769,0.3538806431719906,0.21162316607282727,0.4158226455521357,0.2827637155028231,0.3486622336726916,0.28225723454065993,0.5685249789121286,0.5655573184342902,0.5587789559608036,MEDIUM
0.1412473705665114,0.05367115415743258,0.09911608495339938,0.23012464619481054,0.8551438334336724,0.08119825246037801,0.013999886380514628,0.07639361955541599,0.1448561665663276,0.4011862325333946,0.4985171538349279,0.8194939913821888,0.34213812763362933,0.333212525172716,LOW
0.5682393203535226,0.5577036199997437,0.5306324569841003,0.5788795300468621,0.4579326534130276,0.5089561621273051,0.301526226714165,0.5441680384919221,0.5420673465869724,0.5343018746921913,0.15879756055671493,0.45725375601519813,0.5845482129838765,0.7307949905726916,HIGH
0.2720272597049661,0.1576159518512994,0.3177270290209612,0.015088836769733396,0.7121764787885676,0.14538368504407062,0.08643041303877232,0.2376714904361303,0.2878235212114324,0.34772015656694527,0.44032713487753233,0.6140836701252573,0.452772109770092,0.38683048456237423,MEDIUM
0.3943077504944569,0.41175312865347136,0.4296282756028007,0.3683776189182304,0.7027458910671475,0.3918075216177124,0.16940575890175288,0.42069070212813603,0.29725410893285253,0.23398545860496558,0.0,0.21014861262521975,0.6340223426874075,0.5414856574374123,MEDIUM
0.465038072410656,0.36381783877883384,0.43414750882039244,0.5102043883319781,0.5289969256460303,0.507240851375556,0.20189512064372356,0.39898267379961316,0.4710030743539697,0.40442124374017374,0.4343889983855813,0.5763748384888903,0.5181367506881069,0.6757339082205028,HIGH
0.22160238281789912,0.16474224429631182,0.2978351869130259,0.2921403539102722,0.8561123135018124,0.2674693532503783,0.06600098710694091,0.23128871560466885,0.14388768649818762,0.36733882075186913,0.25111101601560903,0.5349344395577612,0.4656239027992924,0.4361514839817739,MEDIUM
0.36024172613040784,0.31531447934566836,0.29983432435113627,0.2560860911198893,0.7438655013866735,0.17189441184404575,0.10801283455739791,0.30757440184840235,0.2561344986133265,0.28234755193034095,0.13026664716407288,0.24993113271875547,0.5572817876974328,0.44870940966407075,MEDIUM
0.35367994735502706,0.3953855695486437,0.4160259225039707,0.3393635617057127,0.6271444718118421,0.28939995501534765,0.1471400263695309,0.40570574602630716,0.3728555281881579,0.5014844226051017,0.6159498884294956,0.857067630561014,0.4156738642398726,0.603507194816105,MEDIUM
0.2501274698764285,0.15009648777876014,0.18182890167892155,0.15728290906321302,0.8892434876293945,0.16845709150430938,0.04548040312735852,0.16596269472884084,0.11075651237060546,0.23758879961616752,0.10623120660681999,0.26131485197981125,0.5188811400924986,0.28581973707766367,LOW
0.4568482060121921,0.4432888783416398,0.3892092994153275,0.44674437490072616,0.6478572729398486,0.3506986413476359,0.1778095702011545,0.41624908887848366,0.3521427270601514,0.38932803406290556,0.22351495425719525,0.4929194277698083,0.5533949206164124,0.6059885139984033,MEDIUM
0.17047658037795346,0.14482683165698923,0.20233326731926946,0.20996476994895383,0.8822614716288061,0.17340705337807935,0.034493083509287384,0.17358004948812933,0.11773852837119392,0.222557378179829,0.4296282756028007,0.5414856574374123,0.4389167590027311,0.3557279348113505,MEDIUM
0.3299426337099888,0.3153570681539777,0.24905258824402987,0.3716078379949151,0.6937334612640569,0.33335286465516134,0.0821730668975246,0.2822048281990038,0.3062665387359431,0.4752058375370101,0.5188822896208911,0.9214715868378105,0.40245509857652134,0.5482547760089914,MEDIUM
0.4871462402730804,0.42621281804924716,0.45407970170041795,0.4406070647054925,0.5984614903887776,0.414993610171434,0.22120321946768048,0.4401462598748326,0.4015385096112224,0.32589452271396047,0.22484803683395818,0.4330198799609468,0.594221848241028,0.6157926810818547,MEDIUM
0.4203921550585247,0.24108024496763525,0.29543481649408504,0.35691180573581904,0.6668196090644366,0.29229140631789535,0.12419847918526818,0.2682575307308601,0.3331803909355634,0.3070231336880569,0.25627868733271164,0.36014879728834276,0.541841932243415,0.46420851211022274,MEDIUM
0.13676679920563636,0.13292900682975253,0.21572246868024628,0.22469804117611852,0.937479442255148,0.17687578800254636,0.029503671558135422,0.1743257377549994,0.06252055774485199,0.27137817573631834,0.29184464211445016,0.4632643534884369,0.44439215235395463,0.3366971197946036,LOW
0.7836818503256535,0.835080129099799,0.7455710219812447,0.9323150030714941,0.1643020229198188,0.7236885892658655,0.5842904780554503,0.7903255755405219,0.8356979770801812,0.6714240762593602,0.41850120731857093,0.7561321694162417,0.5990912951524228,1.0,HIGH
0.16290495054780962,0.171219526503292,0.019857747722718144,0.20720525383315405,0.8788360776538932,0.22107234419994692,0.0032349254107602783,0.09553863711300507,0.12116392234610684,0.3115974302855018,0.2281285069586842,0.41247023542383776,0.41373810423149915,0.29274630996825646,LOW
0.16425063622167316,0.18288494198477073,0.08484794897655515,0.09117547897827506,0.8493349794757549,0.06280525850584731,0.013936329601503246,0.13386644548066295,0.15066502052424513,0.18200126398118074,0.5306361078035484,0.58979845003904,0.40551717990674907,0.3070678011741939,LOW
0.16221714639899149,0.2575414147673579,0.33149042676046553,0.3363827729252648,0.8951872160012021,0.21544724998881437,0.0537734310876666,0.29451592076391175,0.1048127839987979,0.18709073933213846,0.2774167442056721,0.3598266620401631,0.5033526586310146,0.3844878152429829,MEDIUM
0.3081449257360183,0.32003750044241275,0.34193977705661865,0.3534092864227959,0.7687406494271634,0.3090813460025826,0.10536700720730241,0.3309886387495157,0.23125935057283664,0.2830238095828353,0.2978351869130259,0.4361514839817739,0.5163572528746735,0.5023359913197672,MEDIUM
0.3595054967694418,0.2237477551967341,0.26359923271225,0.11238864845178378,0.7857788262815915,0.22566793394672752,0.09476537310426114,0.24367349395449206,0.21422117371840854,0.2884218137931615,0.4289190110426995,0.5123387377592817,0.4882611492267942,0.4255006240840551,MEDIUM
0.24689099252759,0.214050704043336,0.0,0.07612007730089117,0.8212037744745841,0.13173217244245766,0.0,0.107025352021668,0.17879622552541585,0.3652455827129078,0.4680741736466231,0.6460459638496562,0.37087878821508,0.3697357921722607,MEDIUM
0.6907280470599699,0.6920727085679538,0.6434415396266012,0.6688537329403142,0.30675976746316236,0.6729091508844917,0.44444311806354253,0.6677571240972775,0.6932402325368376,0.676656459613743,0.5543430650832981,0.8500097563927325,0.5220411711425287,1.0,HIGH
0.3055920895921943,0.18482878427540356,0.13577885538110235,0.24821641829935795,0.7459031298200405,0.24961266023103204,0.04149294413834742,0.16030381982825295,0.2540968701799595,0.4868554336085782,0.7939920196631519,1.0,0.3139783639386749,0.5396050027677388,MEDIUM
0.526366513647609,0.5285790574070988,0.5499191050062732,0.6168798090990942,0.6162976767800119,0.5848125831459529,0.2894590020903654,0.5392490812066859,0.3837023232199881,0.48415143136749617,0.20505594696895713,0.4477009848602865,0.581637156291497,0.7494994537521394,HIGH
0.7470273721705853,0.7062246425878526,0.5854980052614495,0.7121472698233446,0.3664140058659883,0.6591608425743365,0.43738303628158015,0.645861323924651,0.6335859941340116,0.5866611070789255,0.4829988332660821,0.5717930073305149,0.5686097139265714,0.9336104338865014,HIGH
0.3007644563351611,0.22959489163607744,0.3436819156741638,0.18541484426436422,0.814447613480114,0.10716024992117887,0.10336730451996655,0.2866384036551206,0.18555238651988604,0.5784423534685329,0.8371599949211406,1.0,0.3180010150105931,0.46782705377278205,MEDIUM
0.3615876415312984,0.46449095007511065,0.3729513832317533,0.329787561461251,0.6220316133413321,0.32658874676833244,0.1348546110686051,0.41872116665343195,0.37796838665866794,0.6087651539519284,0.6814314621961544,1.0,0.3641507304809308,0.6737870236544998,HIGH
0.6549721126350662,0.630427458669152,0.6178940753170262,0.7080289624960165,0.5276005812912818,0.5854125686309755,0.40470338789508337,0.6241607669930891,0.47239941870871816,0.39393006604399955,0.308847458637923,0.45234272810793513,0.6401219373131406,0.8545827751530208,HIGH
0.11823286344725273,0.09020046231984466,0.11501372684279311,0.14616207162352357,0.9415326993484697,0.12000237564137173,0.013598402260363584,0.10260709458131889,0.058467300651530274,0.13558635586378195,0.1841133198759843,0.2626222328768681,0.48097403366840297,0.18129324445025774,LOW
0.3924777267187732,0.31347194420191626,0.4160833192049299,0.3719740915196085,0.6438192519942125,0.33349171210852263,0.16330343524715255,0.3647776317034231,0.3561807480057875,0.474146931639886,0.2596470795267362,0.5150205526865638,0.5067864864593049,0.5726492835407594,MEDIUM
0.3579247871767093,0.24953957403029664,0.22680630450449762,0.3570228255266311,0.7285442676635943,0.38113872609630267,0.08117959827010823,0.23817293926739713,0.27145573233640574,0.3506360508498351,0.18760871961739425,0.37009666811967384,0.5100261378754829,0.5039372637379719,MEDIUM
0.2831779702295082,0.22532639022260648,0.3764649874721207,0.3229637327882422,0.7675285408715868,0.14353334212857397,0.10660659101483237,0.3008956888473636,0.23247145912841316,0.2622804730225767,0.39408443005023713,0.4028501725468208,0.5027453606464561,0.42185567161113735,MEDIUM
0.5947983692592923,0.6976203363060537,0.3722591503831531,0.6544386839632287,0.4577869637502765,0.5666095256891485,0.22141913558974913,0.5349397433446034,0.5422130362497235,0.35048148561468545,0.07648907552030537,0.2623147241518139,0.6324490800659516,0.7378578772899568,HIGH
0.06379657901610404,0.12805941008300575,0.18499220296426344,0.009953787544822762,0.8025561822026013,0.07584845091252422,0.011801869693772789,0.1565258065236346,0.19744381779739872,0.38768234461045403,0.682238429505673,1.0,0.3033850250134131,0.31277307439492,LOW
0.38704728300711067,0.2623714047911408,0.2538149725314024,0.28431309303624797,0.622141095678061,0.29782578108942276,0.09823839550480372,0.2580931886612716,0.377858904321939,0.2986079603644835,0.3385287385670745,0.39649926901069577,0.5095890435856537,0.46457599905489433,MEDIUM
0.25916063498426223,0.21598512327896036,0.23738001459222532,0.2739936577389154,0.8309333096099687,0.24834861166915592,0.061519555314294545,0.22668256893559285,0.1690666903900313,0.28863847067903864,0.24963164876872335,0.3832100358767965,0.4887063224562675,0.4132241059455494,MEDIUM
0.3618172549114224,0.3087966099318871,0.308847458637923,0.3530600713459388,0.6883611404724267,0.31829878833280456,0.11174633967074238,0.30882203428490507,0.3116388595275733,0.20607241115984098,0.09313474888995307,0.25791905117494585,0.5898659950750684,0.45234272810793513,MEDIUM
0.32666062028823817,0.36588168491825124,0.2884844804411735,0.2744783472543583,0.7519412190433291,0.23160743913354137,0.09423651932444384,0.32718308267971236,0.2480587809566709,0.38913413676502123,0.33547943289334314,0.6260910139478345,0.47185895456653115,0.489839027659462,MEDIUM
0.6912764975934612,0.4707259345167797,0.5131782360824368,0.6230528170179936,0.44238734036665617,0.551217102418811,0.3547480536802573,0.49195208529960827,0.5576126596333438,0.5253298739185697,0.43966564445469614,0.6783404792930222,0.5644865054280156,0.8055384589429929,HIGH
0.6132635183396113,0.45288410045680455,0.413424519538344,0.4589521191702638,0.5227396700552667,0.3936754634160486,0.2535381754199483,0.4331543099975743,0.47726032994473333,0.4099673163455278,0.32608019601768423,0.5288242376688365,0.5784577253023571,0.6654940992545544,MEDIUM
0.25214041261395154,0.16364085914066673,0.08329981409494802,0.014100344400741677,0.7826835400024762,0.08586062867688683,0.02100324949656565,0.12347033661780737,0.2173164599975238,0.32849209813326086,0.3672890496423879,0.511240173114565,0.4202966472347192,0.30490822069684265,LOW
0.20026077103514558,0.15499536401796263,0.2025665942669866,0.1625372587314965,0.8818231956733917,0.13752438892431973,0.04056614235387024,0.1787809791424746,0.11817680432660826,0.4047288304961625,0.41322649843999903,0.5247937999626201,0.3965276013270924,0.3172496667638599,LOW
0.3503017231870422,0.11002796631417552,0.26070608671070417,0.22660937483346982,0.7527232655288351,0.186322374083901,0.09132579142011012,0.18536702651243986,0.24727673447116494,0.27005683000007674,0.2519898103112307,0.3191188388231232,0.5258167232359844,0.39702245586822943,MEDIUM
0.6692433715816836,0.6574373747162916,0.6837859065246544,0.7133512239830827,0.3213722091534948,0.6123524825784011,0.45761918552259767,0.670611640620473,0.6786277908465053,0.3819117664426659,0.37416382243583834,0.37223513995824514,0.6481238983594685,0.8886809928132041,HIGH
0.19733937427597473,0.06918898166704407,0.23837583469079565,0.13426081056839012,0.849825334121148,0.15620535120736131,0.047040938060394805,0.15378240817891986,0.15017466587885198,0.35104205561951063,0.3972903415755107,0.5380643209948456,0.42210629421999624,0.3864810313068052,MEDIUM
0.1188066609368771,0.1803552329009834,0.2799750919532509,0.22939672408824302,0.8873254657367938,0.15503287139842511,0.03326290582046086,0.23016516242711715,0.11267453426320617,0.1940630709843629,0.15314949247336065,0.2963005652287333,0.5027881968817323,0.2512222504092808,LOW
0.7189884289478267,0.6101417827216127,0.5599710493338564,0.7251566606610138,0.35837355229587414,0.6598810463156665,0.4026127050168154,0.5850564160277345,0.6416264477041258,0.5158728401271037,0.38606616671221977,0.549625295327795,0.5957156531705442,0.9124541211138373,HIGH
0.40835331137149616,0.4285717833747493,0.4307071605271609,0.4241272423197192,0.6067982808090954,0.3260535914030796,0.1758806952326807,0.4296394719509551,0.39320171919090463,0.2611448364962765,0.3335605991138233,0.37859042230523204,0.5635918547452334,0.5177162954639709,MEDIUM
0.3083516388109514,0.237334344365273,0.32124056002748214,0.2790949778172928,0.7290979894155897,0.20604881503478373,0.09905505313702193,0.2792874521963776,0.2709020105844103,0.4946597316530415,0.6883097307456206,1.0,0.3706937380037453,0.5371037904369913,MEDIUM
0.6890706380519169,0.8080871042563142,0.7444619822883517,0.8852219791429983,0.35555942918063954,0.7163701928517526,0.5129868931408293,0.776274543272333,0.6444405708193605,0.5531799744450396,0.3392757578237391,0.7284409604304689,0.6218044439749857,1.0,HIGH
0.6797952864243424,0.6436449160620622,0.44128436804131044,0.6215315926141578,0.3810701646016491,0.5678705889638036,0.29998303336722754,0.5424646420516863,0.6189298353983509,0.49230398040286705,0.45369753300355853,0.6419905832341428,0.553764758813993,0.855706710647163,HIGH
0.33828421438065437,0.26149618712701983,0.26658431459013365,0.3193880891259754,0.6944950945655765,0.22716931967835124,0.09018126542732859,0.26404025085857674,0.30550490543442355,0.40950815891519987,0.5025726998346157,0.726714225859686,0.4314351395907399,0.505306669353169,MEDIUM
0.207014529838293,0.08921787974100255,0.14121712214284987,0.02449151350386742,0.7593902389538336,0.0924926980887817,0.029233996145518863,0.1152175009419262,0.24060976104616638,0.2294436052835028,0.26769907804251347,0.3920185204943926,0.46797488618650435,0.25940425730477706,LOW
0.17193720359840983,0.1944689899791974,0.3345479550127731,0.18146125887084436,0.8885126649301698,0.2402287405089275,0.05752123985446283,0.26450847249598525,0.11148733506983022,0.45087032313916237,0.542408937618257,0.8985524993871341,0.37474786761667744,0.5060765150460547,MEDIUM
0.17497773221409624,0.05780856897047537,0.19799864742799003,0.14231337088128912,0.8942757441906768,0.15931565959092533,0.034645354308408094,0.1279036081992327,0.10572425580932321,0.23395347444101122,0.33525200063586874,0.38227919600695476,0.4548566066903498,0.2882253291825689,LOW
0.3528996692474761,0.2967704113838352,0.39460610854447886,0.37362984886869227,0.6292884716063706,0.2767657946902083,0.13925636518838025,0.34568825996415703,0.3707115283936294,0.3974959947967493,0.34141719872823295,0.4023588537207713,0.4972588842984672,0.5424877154985729,MEDIUM
0.4240005618904826,0.5410229395766526,0.5325572033813243,0.5551394301770178,0.6615365045922157,0.43257997675977133,0.2258045534725055,0.5367900714789884,0.3384634954077843,0.33222142236927943,0.32817568892021626,0.4831238729667973,0.5684100447485826,0.6227853000661587,MEDIUM
0.358095677592185,0.3434793121257919,0.4827131213688409,0.41154578557036553,0.6392369893018066,0.3735473713472634,0.17285748227921374,0.41309621674731645,0.3607630106981934,0.4422970215555495,0.4273447600003942,0.6470045090185684,0.48581326908468003,0.6076486253057816,MEDIUM
0.5972183403755429,0.49547846349340874,0.5459837647676007,0.5773709871776092,0.553106481005915,0.5130863798521527,0.3260715178664973,0.5207311141305047,0.446893518994085,0.5680575069458982,0.7310073724144333,1.0,0.4717435284995269,0.8454080835572553,HIGH
0.6295401551773707,0.59671737113291,0.5944143664715008,0.6237538627194825,0.47569946800162805,0.5752041773776762,0.3742077125081271,0.5955658688022054,0.524300531998372,0.5032251277020766,0.6220176454422793,0.8671017485569789,0.5323738524484325,0.8890716861949817,HIGH
0.7951493501502697,0.6895979677879227,0.6706582013329473,0.804671710179593,0.3171641796390399,0.6794757514126674,0.5332734329628418,0.6801280845604349,0.6828358203609601,0.5363213879994096,0.5537426447303399,0.7650266373532341,0.6010314999657795,1.0,HIGH
0.3131110938145544,0.3080261533995947,0.462458657618793,0.3376742654523494,0.7585814469552101,0.2565682132760566,0.1448009361310308,0.38524240550919386,0.24141855304478987,0.32761964735959065,0.21788983040566934,0.46401936077554456,0.5445611993791138,0.5127823733484962,MEDIUM
0.3445159779242743,0.2476706941530664,0.28225723454065993,0.3251202224756286,0.6588642728284466,0.218948481065325,0.0972421271839767,0.26496396434686315,0.3411357271715534,0.47934194172972683,0.23393983010288813,0.5160387478574622,0.4692156917459186,0.5685249789121286,MEDIUM
0.3583645443260369,0.3460944878817265,0.3675521041217847,0.27060848863962783,0.6505854978686881,0.33385224148939796,0.13171764230967944,0.35682329600175555,0.34941450213131187,0.4335236823371061,0.3893159660935714,0.6106328858645392,0.4730994862023219,0.5307932654311139,MEDIUM
0.7803992682814894,0.7354340799461081,0.7653192865415922,0.6875719302193293,0.29413728750481516,0.684067070428408,0.5972546112187701,0.7503766832438501,0.7058627124951848,0.5346558417465269,0.3513976613368384,0.520116946299665,0.6565073530014396,1.0,HIGH
0.6977599121091129,0.7368462839373568,0.711327869599014,0.6459697140097299,0.41027925645544366,0.604076697275636,0.49633607177217054,0.7240870767681854,0.5897207435445564,0.3352419526139177,0.14463220897699333,0.24739371699728616,0.7220945199729627,0.8744162202148008,HIGH
0.698348138001442,0.6569750179179468,0.711355223193159,0.8491476976124075,0.36651799787525075,0.6484444387329131,0.4967735955745428,0.6841651205555529,0.6334820021247493,0.4696914099895819,0.3522172067997676,0.576214324600681,0.6404246216822364,0.9291683831316359,HIGH
0.22628692245574983,0.14186519521114968,0.13140299271798436,0.13817769175010494,0.7896293638380198,0.13139724434579622,0.029734778823627985,0.13663409396456702,0.21037063616198015,0.36089011132916565,0.045409085441085115,0.36333589410289213,0.4768178247933551,0.34136131506248873,MEDIUM
0.6071076025478288,0.6029800965159237,0.4592017151811555,0.6595498634147715,0.4490515971671002,0.6056365611641831,0.27878485238948225,0.5310909058485396,0.5509484028328998,0.5375901220352294,0.633787530573757,0.8815588454611741,0.48593808107525954,0.8566907813520914,HIGH
0.49972453225616725,0.46332890779384756,0.3850117257870851,0.5015645032468584,0.6539002991025984,0.45991820092187785,0.19239980458209083,0.42417031679046635,0.3460997008974016,0.48922010222996715,0.6853237793570309,0.9438289216390535,0.44308891829387087,0.6942827980448127,HIGH
0.3988319814701586,0.49519092516304497,0.3606878086537056,0.4598088955074632,0.6680189200769198,0.36911792633552504,0.1438538334174868,0.4279393669083753,0.33198107992308024,0.4584293390411767,0.275076529181347,0.5292979668850994,0.49924304862316626,0.5667463857572806,MEDIUM
0.20119792365830869,0.2629897711927887,0.21844918128892504,0.20364627145249034,0.8647557807876903,0.17560881983615065,0.04395152170018918,0.24071947624085688,0.13524421921230967,0.25012953086777007,0.2528076790445608,0.38194075747726897,0.4784488182860344,0.3464798352432184,MEDIUM
0.0809032548511963,0.11315721177295601,0.13682640844843366,0.10461957533181843,0.9676048037383794,0.0,0.011069701793077508,0.12499181011069484,0.032395196261620574,0.14052757401865845,0.2795379556831808,0.4071170779257168,0.4535703948028119,0.1907769494607063,LOW
0.10382861070885278,0.0209262196346221,0.23124872903887597,0.21338861240067888,0.8023889865141892,0.15551238089085873,0.024010234264294432,0.12608747433674905,0.19761101348581078,0.16042363189501946,0.1419515600780893,0.3422461650835592,0.5008809274363073,0.31214273731669484,LOW
